d986d6490c72ccb88595f9d0d2c60611	gi|1850794460|gb|MG660556.1|	99.034	1.33e-98	207	Homo sapiens	primates	human
3a6327dcb75f9af8d8d86f3dacc06c9b	gi|2580316241|gb|OR575551.1|	98.515	3.65e-94	202	Cololabis saira	bony fishes	Pacific saury
a174264c2dd15ef9063c99e176af2225	gi|959122927|ref|NC_028530.1|	100.000	1.01e-99	203	Ammodytes americanus	bony fishes	American sand lance
dd2c9e69d42e08e149966e098a5b8773	gi|1850794460|gb|MG660556.1|	100.000	6.27e-87	180	Homo sapiens	primates	human
862c0f4ca80fef19bbabc85e5df7b62f	gi|2095925523|gb|OK172578.1|	99.515	1.02e-99	206	Tautogolabrus adspersus	bony fishes	cunner
e0acdaaaa91399164648348061f5e0cf	gi|1693290266|ref|NC_042741.1|	89.109	2.57e-61	202	Pisaster ochraceus	starfish	purple sea star
bf7e5e2808122e25309dbd3a4e7f6a73	gi|1496231571|gb|MK060137.1|	95.122	6.49e-06	41	Merops nubicus	birds	carmine bee-eater
3876a5af4250d41cd16936a42166a258	gi|1858626016|gb|MN849868.1|	99.034	1.51e-98	207	Homo sapiens	primates	human
7cc4ff5f8d0141bd5c1881c8be358596	gi|1693290266|ref|NC_042741.1|	88.119	5.61e-58	202	Pisaster ochraceus	starfish	purple sea star
754c15927c56651c14ddc213c7b6287e	gi|669175214|gb|KM057961.1|	100.000	8.86e-101	205	Hemitripterus americanus	bony fishes	sea raven
afbaad296dca4a1d2754aae8634c95c3	gi|322422606|ref|NC_015094.1|	100.000	2.41e-101	206	Pollachius virens	bony fishes	saithe
923add9126566e044fa9ca2c00a46ff9	gi|2281537582|ref|NC_065088.1|	97.143	6.74e-76	175	Cucumaria frondosa	sea cucumbers	Cucumaria frondosa
31e1b4605e70f027658c09a2d1e00a2f	gi|126095396|gb|EF081262.1|	98.157	9.37e-101	217	Malacoraja kreffti	sharks & rays	Krefft's ray
a520bfdb0b6916c445d5adc9c4717756	gi|1693290266|ref|NC_042741.1|	87.192	1.25e-54	203	Pisaster ochraceus	starfish	purple sea star
392aab4504313b2d3f2109cee6fc139a	gi|426259359|gb|KC193687.1|	100.000	2.10e-102	208	Clupea harengus	bony fishes	Atlantic herring
a46a29946a724166cde48ff953b246cd	gi|1799624616|gb|MN122931.1|	99.519	8.81e-101	208	Clupea harengus	bony fishes	Atlantic herring
56a925cbaf622159e468528f208b9bb4	gi|1790179280|dbj|LC493903.1|	100.000	8.67e-101	205	Anarhichas denticulatus	bony fishes	northern wolffish
6d190f5039e32cb765acf0dd6ae889ef	gi|1799624616|gb|MN122931.1|	99.519	9.78e-101	208	Clupea harengus	bony fishes	Atlantic herring
4b1eb475a6fd1d38c8534055ed4acf8a	gi|1858626016|gb|MN849868.1|	99.517	3.17e-100	207	Homo sapiens	primates	human
8edb5514d5cd382570da7bed8f7a0914	gi|1693290266|ref|NC_042741.1|	89.109	2.61e-61	202	Pisaster ochraceus	starfish	purple sea star
ce1b354044e12310e4ca14167a47b708	gi|1799624491|gb|MN122853.1|	99.512	4.19e-99	205	Scomber scombrus	bony fishes	Atlantic mackerel
403ff25a1d870f2630035c9128bc23cf	gi|2095925523|gb|OK172578.1|	99.515	1.02e-99	206	Tautogolabrus adspersus	bony fishes	cunner
7fcc55f13f7d2bba5c40550ae34acbbf	gi|815930659|gb|KP657697.1|	100.000	0.001	30	Liposcelis nr. bostrychophila AZ	booklice	Liposcelis nr. bostrychophila AZ
77a68bc8d68f3b18e3bf733fab85fbb4	gi|300422965|emb|FN677377.1|	95.028	1.65e-72	181	Nipponotrophon echinus	gastropods	Nipponotrophon echinus
79d1ae6d22b688d6c4ec1ea0d6bae715	gi|2582032107|gb|OR603873.1|	94.643	1.69e-12	56	Eucinostomus melanopterus	bony fishes	flagfin mojarra
28f0809d2a6cb118180c6bd1a90252fe	gi|167888392|gb|EU310444.1|	97.436	5.47e-07	39	Crossoloricaria venezuelae	bony fishes	Crossoloricaria venezuelae
c10d3d1b87a354fcb3428e4b87ecc515	gi|1714236267|ref|NC_044103.1|	92.763	2.70e-51	152	Puccinia triticina	rust fungi	Puccinia triticina
fe87b96e5fe0b765dda48b0b24007623	gi|1714236267|ref|NC_044103.1|	92.771	2.44e-57	166	Puccinia triticina	rust fungi	Puccinia triticina
fe87b96e5fe0b765dda48b0b24007623	gi|1714236267|ref|NC_044103.1|	95.946	2.57e-22	74	Puccinia triticina	rust fungi	Puccinia triticina
81fc57e4cd39b1374c7bb119e1ac7d80	gi|1714236267|ref|NC_044103.1|	92.763	2.70e-51	152	Puccinia triticina	rust fungi	Puccinia triticina
0c7d458b07d238664b74e19d2ab8f0d1	gi|301353462|ref|NC_014352.1|	85.841	5.76e-58	226	Phakopsora meibomiae	rust fungi	Phakopsora meibomiae
abd517cbec64634236a3a472cbdd95b4	gi|1799624477|gb|MN122852.1|	99.512	3.65e-99	205	Gadus morhua	bony fishes	Atlantic cod
3427b77daeaca80679d7b64d6e27820d	gi|1790179280|dbj|LC493903.1|	99.512	3.65e-99	205	Anarhichas denticulatus	bony fishes	northern wolffish
d0b1c49c1dafc230418bd1131b867194	gi|1790179280|dbj|LC493903.1|	99.024	1.70e-97	205	Anarhichas denticulatus	bony fishes	northern wolffish
cd0e392bf06f98bc1afd5e21fe8184a5	gi|1337993088|gb|MG570438.1|	99.526	1.75e-102	211	Notemigonus crysoleucas	bony fishes	golden shiner
01fe38f8de8334cc2c4b9608d0e2dd2b	gi|1898139978|gb|MT410946.1|	99.526	1.75e-102	211	Alburnus alburnus	bony fishes	bleak
71e884c703693055dc898c457a146108	gi|1898139978|gb|MT410946.1|	99.052	8.12e-101	211	Alburnus alburnus	bony fishes	bleak
65d870f45f282e963d5a192bd2af2111	gi|1898139978|gb|MT410946.1|	100.000	3.75e-104	211	Alburnus alburnus	bony fishes	bleak
2c7ba7b5687b95b32841200996de194e	gi|512403967|gb|KC749450.1|	95.122	1.14e-05	41	Bambusicola thoracicus	birds	Chinese bamboo-partridge
a8981d42f45ab8d6027d70e397bb2e43	gi|1863136117|ref|NC_049151.1|	100.000	1.45e-08	39	Dentex hypselosomus	bony fishes	Dentex hypselosomus
6adbaa28209a42f189caa64f43d21620	gi|1464230501|gb|MH182628.1|	100.000	4.02e-09	40	Myocastor coypus	rodents	nutria
ec91abfc5150f2981e29dd53ac349445	gi|1464230501|gb|MH182628.1|	100.000	4.02e-09	40	Myocastor coypus	rodents	nutria
6876748ae9be022a5cd007a19dce6d77	gi|2580278316|gb|OP057049.2|	90.000	3.95e-09	60	Xanthichthys mento	bony fishes	redtail triggerfish
01ca490f62e0989db16fb6f929568faf	gi|2580278316|gb|OP057049.2|	91.667	8.49e-11	60	Xanthichthys mento	bony fishes	redtail triggerfish
5398528868f5e9d00b7f565cf05691b2	gi|2580278316|gb|OP057049.2|	90.000	3.95e-09	60	Xanthichthys mento	bony fishes	redtail triggerfish
df7ab9f3ad9363f3f05d90de902a39d2	gi|2580278316|gb|OP057049.2|	88.333	1.84e-07	60	Xanthichthys mento	bony fishes	redtail triggerfish
8afc80a77621c2e7cb3c13745898d09f	gi|308095919|gb|HQ167098.1|	75.243	8.49e-11	206	Cordylus mclachlani	lizards & snakes	Cordylus mclachlani
e0fce2d624170fd3576947bd940515ca	gi|2580278316|gb|OP057049.2|	90.000	3.95e-09	60	Xanthichthys mento	bony fishes	redtail triggerfish
83ad0ac8044fcd11ec1be737a91beb9b	gi|2580278316|gb|OP057049.2|	90.000	3.95e-09	60	Xanthichthys mento	bony fishes	redtail triggerfish
9079b0ceee795ee185585db5d5dae8cc	gi|2318877581|dbj|LC732544.1|	90.741	5.11e-08	54	Myripristis kochiensis	bony fishes	Myripristis kochiensis
0a7627fda0e6963efde950009ce7b3bf	gi|1593555214|ref|NC_041193.1|	93.478	6.57e-07	46	Acentrogobius caninus	bony fishes	tropical sand goby
269cb19f8dc7b792359392eff52ab705	gi|1834962532|ref|NC_047231.1|	100.000	0.004	29	Hydrolagus affinis	chimaeras	small-eyed rabbitfish
0a471f066479aac3dbfa01844d43213f	gi|1002165180|ref|NC_029453.1|	100.000	3.13e-05	33	Acrossocheilus paradoxus	bony fishes	Taiwan torrent carp
6e8702df43647e0a4939d82a07994a94	gi|33317245|gb|AF448012.1|	97.696	3.91e-99	217	Amblyraja radiata	sharks & rays	thorny skate
d69360b0adea230733d40985b5045b80	gi|2456435612|gb|OQ210100.1|	96.098	1.72e-87	205	Gadus morhua	bony fishes	Atlantic cod
c59aad7428b58730fec65dbc46ae3b03	gi|1858626016|gb|MN849868.1|	98.551	6.18e-97	207	Homo sapiens	primates	human
703251cb0a6e78f29690b0f06af3a6b3	gi|1858626016|gb|MN849868.1|	99.034	1.33e-98	207	Homo sapiens	primates	human
fa01049d6806a30ec5a10b52ca430f5a	gi|1858626016|gb|MN849868.1|	99.034	1.33e-98	207	Homo sapiens	primates	human
a4703d8eac4ae51612af36e285622528	gi|1850794460|gb|MG660556.1|	99.034	1.33e-98	207	Homo sapiens	primates	human
