0ae696476b906c4fc238a851e28b7034	gi|1515576542|gb|MH377827.1|	56726	Pholis gunnellus	rock gunnel	Eukaryota	100.000	168	168	674	0	0	0	1	168	2	169	Pholis gunnellus isolate RF61 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.27e-80	311	100	100
0ae696476b906c4fc238a851e28b7034	gi|985566013|dbj|LC037129.1|	283025	Pholis crassispina	Pholis crassispina	Eukaryota	99.405	168	168	168	1	0	0	1	168	1	168	Pholis crassispina mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:222848	1.06e-78	305	100	100
0ae696476b906c4fc238a851e28b7034	gi|985566011|dbj|LC037127.1|	283026	Pholis picta	Pholis picta	Eukaryota	99.405	168	168	168	1	0	0	1	168	1	168	Pholis picta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:190336	1.06e-78	305	100	100
0ae696476b906c4fc238a851e28b7034	gi|985563338|dbj|LC092021.1|	283367	Pholis laeta	crescent gunnel	Eukaryota	99.405	168	168	168	1	0	0	1	168	1	168	Pholis laeta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151665	1.06e-78	305	100	100
0ae696476b906c4fc238a851e28b7034	gi|985563337|dbj|LC092020.1|	283367	Pholis laeta	crescent gunnel	Eukaryota	99.405	168	168	168	1	0	0	1	168	1	168	Pholis laeta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151654	1.06e-78	305	100	100
b3f5d4613592313bc889040f42e9a64b	gi|1515576537|gb|MH377822.1|	8096	Myoxocephalus aenaeas	grubby sculpin	Eukaryota	100.000	169	169	674	0	0	0	1	169	2	170	Myoxocephalus aenaeus isolate RF72 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
b3f5d4613592313bc889040f42e9a64b	gi|2095925495|gb|OK172567.1|	8096	Myoxocephalus aenaeas	grubby sculpin	Eukaryota	100.000	169	169	945	0	0	0	1	169	248	416	Myoxocephalus aenaeas isolate ABL19S39521 small subunit ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
b3f5d4613592313bc889040f42e9a64b	gi|1642520750|ref|NC_042186.1|	8097	Myoxocephalus scorpius	shorthorn sculpin	Eukaryota	99.408	169	169	16626	1	0	0	1	169	316	484	Myoxocephalus scorpius mitochondrion, complete genome	2.96e-79	307	100	100
b3f5d4613592313bc889040f42e9a64b	gi|1515576536|gb|MH377821.1|	8097	Myoxocephalus scorpius	shorthorn sculpin	Eukaryota	99.408	169	169	674	1	0	0	1	169	2	170	Myoxocephalus scorpius isolate RF68 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	2.96e-79	307	100	100
b3f5d4613592313bc889040f42e9a64b	gi|1512459169|gb|MG924481.1|	200680	Myoxocephalus quadricornis	Myoxocephalus quadricornis	Eukaryota	99.408	169	169	942	1	0	0	1	169	247	415	Myoxocephalus quadricornis isolate FHSC59 12S ribosomal RNA gene, complete sequence; mitochondrial	2.96e-79	307	100	100
852e37ecfa2b3985d66117af128b8063	gi|1799624616|gb|MN122931.1|	7950	Clupea harengus	Atlantic herring	Eukaryota	100.000	172	172	16700	0	0	0	1	172	315	486	Clupea harengus isolate DM162a mitochondrion, complete genome	1.40e-82	318	100	100
852e37ecfa2b3985d66117af128b8063	gi|1517391475|gb|MH194498.2|	7950	Clupea harengus	Atlantic herring	Eukaryota	100.000	172	172	220	0	0	0	1	172	22	193	Clupea harengus isolate SF77 12S ribosomal RNA gene, partial sequence; mitochondrial	1.40e-82	318	100	100
852e37ecfa2b3985d66117af128b8063	gi|2018537065|gb|MW818226.1|	7950	Clupea harengus	Atlantic herring	Eukaryota	100.000	172	172	444	0	0	0	1	172	246	417	Clupea harengus isolate SEA0170 small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.40e-82	318	100	100
852e37ecfa2b3985d66117af128b8063	gi|2018537050|gb|MW818211.1|	7950	Clupea harengus	Atlantic herring	Eukaryota	100.000	172	172	544	0	0	0	1	172	246	417	Clupea harengus isolate SEA0119 small subunit ribosomal RNA gene, partial sequence; mitochondrial	1.40e-82	318	100	100
852e37ecfa2b3985d66117af128b8063	gi|426260619|gb|KC193777.1|	7950	Clupea harengus	Atlantic herring	Eukaryota	100.000	172	172	16700	0	0	0	1	172	315	486	Clupea harengus isolate SE_UMEA_9 mitochondrion, complete genome	1.40e-82	318	100	100
5a7783c847304564e78f42bc0b5eef42	gi|1337993116|gb|MG570440.1|	34774	Alosa pseudoharengus	alewife	Eukaryota	100.000	173	173	16646	0	0	0	1	173	313	485	Alosa pseudoharengus isolate NEFC F16-555 mitochondrion, complete genome.	3.91e-83	320	100	100
5a7783c847304564e78f42bc0b5eef42	gi|1337993102|gb|MG570439.1|	34774	Alosa pseudoharengus	alewife	Eukaryota	100.000	173	173	16646	0	0	0	1	173	313	485	Alosa pseudoharengus isolate NEFC F16-551 mitochondrion, complete genome.	3.91e-83	320	100	100
5a7783c847304564e78f42bc0b5eef42	gi|1337992850|gb|MG570421.1|	34774	Alosa pseudoharengus	alewife	Eukaryota	100.000	173	173	16646	0	0	0	1	173	313	485	Alosa pseudoharengus isolate NEFC F16-003 mitochondrion, complete genome.	3.91e-83	320	100	100
5a7783c847304564e78f42bc0b5eef42	gi|2514521491|gb|OR094922.1|	34774	Alosa pseudoharengus	alewife	Eukaryota	100.000	173	173	940	0	0	0	1	173	234	406	Alosa pseudoharengus isolate HAM22B-ALWF-16H-12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	3.91e-83	320	100	100
5a7783c847304564e78f42bc0b5eef42	gi|2514521488|gb|OR094921.1|	34774	Alosa pseudoharengus	alewife	Eukaryota	100.000	173	173	947	0	0	0	1	173	241	413	Alosa pseudoharengus isolate HAM22B-ALWF-16F-12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	3.91e-83	320	100	100
0ee2bec099a05d8d4609d2e9cfb61324	gi|1825511897|gb|MT103924.1|	8265	Pseudopleuronectes americanus	winter flounder	Eukaryota	100.000	169	169	738	0	0	0	1	169	91	259	Pseudopleuronectes americanus voucher r19D 1179 12S ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
0ee2bec099a05d8d4609d2e9cfb61324	gi|1129799452|gb|KX686074.1|	8265	Pseudopleuronectes americanus	winter flounder	Eukaryota	100.000	169	169	677	0	0	0	1	169	1	169	Pseudopleuronectes americanus isolate LS06 12S ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
0ee2bec099a05d8d4609d2e9cfb61324	gi|2579699234|ref|NC_082555.1|	8265	Pseudopleuronectes americanus	winter flounder	Eukaryota	100.000	169	169	17217	0	0	0	1	169	316	484	Pseudopleuronectes americanus voucher USNM:FISH:429777 mitochondrion, complete genome	6.36e-81	313	100	100
0ee2bec099a05d8d4609d2e9cfb61324	gi|985566048|dbj|LC049626.1|	382951	Pseudopleuronectes obscurus	Pseudopleuronectes obscurus	Eukaryota	100.000	169	169	169	0	0	0	1	169	1	169	Pseudopleuronectes obscurus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:199783	6.36e-81	313	100	100
0ee2bec099a05d8d4609d2e9cfb61324	gi|985566046|dbj|LC049624.1|	382951	Pseudopleuronectes obscurus	Pseudopleuronectes obscurus	Eukaryota	100.000	169	169	169	0	0	0	1	169	1	169	Pseudopleuronectes obscurus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:14498	6.36e-81	313	100	100
d8f1ae4e27f0d1abb83b9fe2fdc51c98	gi|1642520750|ref|NC_042186.1|	8097	Myoxocephalus scorpius	shorthorn sculpin	Eukaryota	100.000	169	169	16626	0	0	0	1	169	316	484	Myoxocephalus scorpius mitochondrion, complete genome	6.36e-81	313	100	100
d8f1ae4e27f0d1abb83b9fe2fdc51c98	gi|1515576536|gb|MH377821.1|	8097	Myoxocephalus scorpius	shorthorn sculpin	Eukaryota	100.000	169	169	674	0	0	0	1	169	2	170	Myoxocephalus scorpius isolate RF68 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
d8f1ae4e27f0d1abb83b9fe2fdc51c98	gi|1512459169|gb|MG924481.1|	200680	Myoxocephalus quadricornis	Myoxocephalus quadricornis	Eukaryota	100.000	169	169	942	0	0	0	1	169	247	415	Myoxocephalus quadricornis isolate FHSC59 12S ribosomal RNA gene, complete sequence; mitochondrial	6.36e-81	313	100	100
d8f1ae4e27f0d1abb83b9fe2fdc51c98	gi|1512459168|gb|MG924480.1|	200680	Myoxocephalus quadricornis	Myoxocephalus quadricornis	Eukaryota	100.000	169	169	942	0	0	0	1	169	247	415	Myoxocephalus quadricornis isolate FHSC10 12S ribosomal RNA gene, complete sequence; mitochondrial	6.36e-81	313	100	100
d8f1ae4e27f0d1abb83b9fe2fdc51c98	gi|1512459167|gb|MG924479.1|	200680	Myoxocephalus quadricornis	Myoxocephalus quadricornis	Eukaryota	100.000	169	169	942	0	0	0	1	169	247	415	Myoxocephalus quadricornis isolate FHSC9 12S ribosomal RNA gene, complete sequence; mitochondrial	6.36e-81	313	100	100
79c5bf8e719046b98ea4b9639d500374	gi|1799624491|gb|MN122853.1|	13677	Scomber scombrus	Atlantic mackerel	Eukaryota	100.000	169	169	16558	0	0	0	1	169	317	485	Scomber scombrus isolate DM164c mitochondrion, complete genome	6.36e-81	313	100	100
79c5bf8e719046b98ea4b9639d500374	gi|2018537119|gb|MW818280.1|	13677	Scomber scombrus	Atlantic mackerel	Eukaryota	100.000	169	169	443	0	0	0	1	169	248	416	Scomber scombrus isolate SEA0441 small subunit ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
79c5bf8e719046b98ea4b9639d500374	gi|2018537108|gb|MW818269.1|	13677	Scomber scombrus	Atlantic mackerel	Eukaryota	100.000	169	169	443	0	0	0	1	169	248	416	Scomber scombrus isolate SEA0442 small subunit ribosomal RNA gene, partial sequence; mitochondrial	6.36e-81	313	100	100
79c5bf8e719046b98ea4b9639d500374	gi|55376093|ref|NC_006398.1|	13677	Scomber scombrus	Atlantic mackerel	Eukaryota	100.000	169	169	16560	0	0	0	1	169	317	485	Scomber scombrus mitochondrion, complete genome	6.36e-81	313	100	100
