3585731f7bc0660a31d0a16275c8e4e9	gi|1129799464|gb|KX686086.1|	100	1.32E-77	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
46961228ed315928d692c400e62eb9cb	gi|821091582|gb|KP644368.1|	100	5.97E-76	160	Microgadus tomcod	bony fishes	Atlantic tomcod
b208ca2daae33f63ed49e55dc51af493	gi|2309725953|gb|OP537865.1|	100	2.13E-75	159	Anguilla rostrata	bony fishes	American eel
b883c4065ca10184ffe02dece25810b2	gi|1799624616|gb|MN122931.1|	100	4.69E-77	162	Clupea harengus	bony fishes	Atlantic herring
5ed3f98b8bec3c48d0f6cd51f45e7a3c	gi|1517363219|gb|MH538898.1|	100	2.13E-75	159	Menidia menidia	bony fishes	Atlantic silverside
0617d08fec7015911b98ccd07218a634	gi|1799624491|gb|MN122853.1|	100	2.13E-75	159	Scomber scombrus	bony fishes	Atlantic mackerel
3d550cd38760757248fbcbdb8957f86c	gi|2329468251|gb|OP057013.1|	100	1.32E-77	163	Brevoortia patronus	bony fishes	Gulf menhaden
5f0086b5d66a14f9890bfdbe46695d96	gi|1129799476|gb|KX686098.1|	100	7.61E-75	158	Fundulus heteroclitus	bony fishes	mummichog
ce6d31c0fe708e0884eb7f6ea2076d75	gi|1347730035|ref|NC_037017.1|	100	1.32E-77	163	Alosa aestivalis	bony fishes	blueback shad
0f53144e305087e7adaf9ba96061b7f0	gi|1337992878|gb|MG570423.1|	99.383	2.18E-75	162	Catostomus commersonii	bony fishes	white sucker
023d25118f3b3c788c915c08a3778c3e	gi|2580283387|gb|OP057106.2|	100	1.67E-76	161	Urophycis chuss	bony fishes	red hake
d57f42913a6a5eb00fc38660599341bd	gi|1337992878|gb|MG570423.1|	100	4.69E-77	162	Catostomus commersonii	bony fishes	white sucker
e7db36c0c778d135da1a922d6ab0e8b6	gi|1825511880|gb|MT103910.1|	100	2.13E-75	159	Eumesogrammus praecisus	bony fishes	fourline snakeblenny
ec67e9cc15f0dcf3177b266a5a26a286	gi|1825511897|gb|MT103924.1|	100	2.13E-75	159	Pseudopleuronectes americanus	bony fishes	winter flounder
6bf80eb5620b8a53e2565e81871d06d0	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
8d6e6f1617d124dbcda266dcfd4c18ae	gi|597440310|gb|KJ564214.1|	100	2.13E-75	159	Anguilla rostrata	bony fishes	American eel
52ce06fb1ccae327302a94e917914e63	gi|1337992878|gb|MG570423.1|	99.383	2.18E-75	162	Catostomus commersonii	bony fishes	white sucker
0055cd30005d5e9fe7e383e6369b9be9	gi|1799624616|gb|MN122931.1|	99.383	2.18E-75	162	Clupea harengus	bony fishes	Atlantic herring
96d13ea91fac06e0bf9a9fd982b50dae	gi|1129799464|gb|KX686086.1|	100	4.73E-77	162	Brevoortia tyrannus	bony fishes	Atlantic menhaden
205575f7ab12da64f5a7a6fa18d5423e	gi|1129799464|gb|KX686086.1|	98.773	2.85E-74	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
1645f93900997e14224a2a82eec77e47	gi|1642521931|ref|NC_042195.1|	100	5.97E-76	160	Salvelinus fontinalis x Salvelinus malma	bony fishes	Salvelinus fontinalis x Salvelinus malma
381ee765ea04b5c4fc915f55e50c9de9	gi|426259359|gb|KC193687.1|	100	4.69E-77	162	Clupea harengus	bony fishes	Atlantic herring
6ee0a97784057c6b6f09bb9ba75e1bc0	gi|2329468151|gb|OP056913.1|	100	5.97E-76	160	Enchelyopus cimbrius	bony fishes	fourbeard rockling
a35c700e0feae6a9d320e57b98a2dc55	gi|2491776913|gb|OQ846108.1|	100	4.69E-77	162	Morone saxatilis	bony fishes	striped sea-bass
9b888b9e9732baf78b83df6edabd08d2	gi|2329468251|gb|OP057013.1|	99.387	6.12E-76	163	Brevoortia patronus	bony fishes	Gulf menhaden
3f3cde8dd295fe6efac909a912e15a78	gi|1799624616|gb|MN122931.1|	99.383	2.18E-75	162	Clupea harengus	bony fishes	Atlantic herring
c771d9566999ac0b0a449bc762636878	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
3489887af72e78867d9aed64cd7f48f5	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
780bbb01b86a1e030dfc93c4f886c2c9	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
bcb02a5f077da2813386e55355ffef4a	gi|1150150142|ref|NC_033946.1|	98.78	7.98E-75	164	Semotilus atromaculatus	bony fishes	creek chub
8d8aec0423a232c3640dba6783553eee	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
d124f87b1701b81a26ce8e5319d7dd74	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
72d51cfc260f2e3aa539bf5974486c74	gi|1610104003|gb|MH301080.1|	100	5.97E-76	160	Perca flavescens	bony fishes	yellow perch
93e7e9a90326191ef328414da6ae075e	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
1a1cba63fcd4ef876d2adffbb4ec5ec9	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
edfae70225605aa806038e52da1a5386	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
cf550ab314c2e08f780fb1fda6b333d1	gi|426260115|gb|KC193741.1|	100	4.69E-77	162	Clupea harengus	bony fishes	Atlantic herring
4eb996eca965a66ba1b5fa3120e35642	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
7feccc4244410fdc274f6cb4f967db28	gi|1799624477|gb|MN122852.1|	100	2.13E-75	159	Gadus morhua	bony fishes	Atlantic cod
8533985ca50e0a3cb7e2668455c619ed	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
a597635e50db6b8ff2c507e493a913dd	gi|2491776913|gb|OQ846108.1|	99.383	2.18E-75	162	Morone saxatilis	bony fishes	striped sea-bass
b22b29537fdd83da9f368b317b93e9e9	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
cca70728e9608144b182d5dec38f76d2	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
b22c410afa7f8e692d4c64a1ec8555d5	gi|1799624616|gb|MN122931.1|	99.383	2.18E-75	162	Clupea harengus	bony fishes	Atlantic herring
915eee5b548aa7c48d2535279aac87b3	gi|1129799464|gb|KX686086.1|	100	6.12E-76	160	Brevoortia tyrannus	bony fishes	Atlantic menhaden
6ec193f50745556666291251ce4b203c	gi|821091582|gb|KP644368.1|	100	2.15E-75	159	Microgadus tomcod	bony fishes	Atlantic tomcod
335e03b333afd3463a438f475ed3647f	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
102721ac52e34111ccfa6dbb192afb31	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
8b9cf0ea05e5dc6ff16967104d9ebc36	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
762bab276842ed6f81731b273fed709b	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
7d20394ce07cdd4362c14495c920af5c	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
a687299ab46cf020736a24472e91faf2	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
a59ebc9eb87eb18ff7dffb7c943c7e1d	gi|2309725953|gb|OP537865.1|	99.371	9.92E-74	159	Anguilla rostrata	bony fishes	American eel
fec9c962371b01249d988afb1cd1fb0e	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
237ff343ac8e3b9a212c68c577a1ecea	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
92a3611efcacdd0bc7c4e136f3aac7b5	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
fec4b0c18af40aa60f29b78c9ee39d6a	gi|1129799464|gb|KX686086.1|	99.387	6.12E-76	163	Brevoortia tyrannus	bony fishes	Atlantic menhaden
